,0,1,2,4,8,16,32
Basis1,6.0,6.093411175946527,5.418725131482516,5.16258993569724,4.70961659960336,4.16037998480603,3.318249955904369
Basis2,6.0,0.9327188594120344,0.3438300433404719,0.0,0.0,0.0,0.0
