strain,1,815,1258,314,1895,923,2390,1119,808,2199,282,543,520,2529,2107,1394,34,18,2422,33,265,812,2406,809,1191,804,1892,1298,1700,67,794,1241,247,296,65,846,891,490,2456,2524,2,1286,814,2094,2233,844,281,489,624,807,2124,2234,1762,2648,2412,2159,1894,2413,2162,1882,17,250,799,925,1129,2415,1324,811,1891,2387,1082,522,806,2108,813,315,1090,848,795,2389,2448,297,800,544,1302,1015,2161,2123,2425,49,485,803,249,1666,620,2191,1399,802,2399,5,850,2647,2057,2649,264,2499,2384,478,810,1884,51,1004,2426,2646,2386,1398,1325,2640
0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1,6.0,0.0476,0.0001,0.21429,0.004,0.0001,0.0083,20.0,25.0,10.0,0.027,0.12857,0.07778,0.0042857142857142,1.4286,1.0,0.25,0.1,0.0002,0.66667,0.0001,11.25,0.0001,25.0,0.0001,0.0025,0.00111,0.02,0.002,0.88889,0.1,0.0067,0.0025,0.1,0.04,0.00714,0.0001,0.2381,0.1,0.0001,3.75,0.0001,0.0067,0.2857,0.01,0.0001,0.0001,5.0,0.06667,0.025,0.0001,0.007,0.8333,0.011,0.0001,0.00625,0.005,0.00375,0.35,0.0001,0.1,0.0001,50.0,0.0001,25.0,0.0007,0.2,0.0001,0.005,0.4,0.0001,0.15,5.0,2.8571,0.0667,0.071,0.0008,0.0001,0.1,0.0182,0.01,0.275,0.6667,0.1,0.0001,3.3333,0.2,0.0001,0.0666666666666666,0.27273,0.1167,0.2,0.002,0.0001,0.001,3.84615,0.3333,0.5,0.0001,4.286,0.0001,0.009090909090909,0.125,0.0666666666666666,0.08571,0.1666666666666666,0.2143,0.12,1.6667,0.0001,0.5,2.5,0.0857142857142857,0.0166666666666666,0.0001,0.002,0.00111,0.75
2,0.5,0.0001,0.0001,0.03571,0.002,0.0001,0.0083,6.5,7.5,0.5,0.027,0.07143,0.06667,0.0057142857142857,0.0857,0.05,0.15,0.03333,0.0001,0.13333,0.0001,0.375,0.0001,16.6667,0.0001,0.0001,0.0,0.04,0.0007,0.03333,0.6667,0.0001,0.0001,0.1,0.0333,0.0001,0.0001,0.0029,0.0333333333333333,0.0001,0.25,0.0001,0.0001,0.0714,0.01,0.0001,0.0001,0.1,0.07778,0.003,0.0001,0.0001,0.1333,0.011,0.0001,0.0001,0.0001,0.00188,0.2,0.0001,0.03846,0.0001,0.25,0.0001,10.0,0.0001,0.005,0.0001,0.0001,0.04,0.0001,0.125,0.005,0.0286,0.0001,0.071,0.0001,0.0001,0.1,0.0055,0.01,0.275,0.1,0.11667,0.0001,0.0667,0.03333,0.0001,0.0333333333333333,0.03636,0.075,0.07,0.002,0.0001,0.0001,0.07692,0.0167,0.8,0.0001,0.043,0.0001,0.0181818181818181,0.125,0.0333333333333333,0.02857,0.0583333333333333,0.0143,0.12,0.1667,0.0001,0.075,0.5,0.0571428571428571,0.0083333333333333,0.0001,0.00133,0.00122,0.25
4,1.0,0.0001,0.0001,0.02143,0.0001,0.0001,0.025,2.0,12.5,0.01,0.027,0.05714,0.02222,0.0014285714285714,0.0014,0.007,0.05,0.00833,0.0001,0.1,0.0001,0.0375,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.11111,0.3333,0.0001,0.0001,0.044,0.0367,0.0001,0.0001,0.0014,0.0333333333333333,0.0001,0.125,0.0001,0.0001,0.0429,0.0001,0.0001,0.0001,0.35,0.05556,0.001,0.0001,0.0001,0.0833,0.03,0.0001,0.0001,0.0001,0.0001,0.02,0.0001,0.03846,0.0001,0.25,0.0001,10.0,0.0001,0.0001,0.0001,0.0001,0.04,0.0001,0.0225,0.0175,0.0143,0.0001,0.071,0.0001,0.0001,0.15,0.0273,0.01,0.2,0.0001,0.02667,0.0001,0.0533,0.00333,0.0001,0.0001,0.03636,0.025,0.03,0.0001,0.0001,0.0001,0.03846,0.0117,0.4,0.0001,0.1,0.0001,0.0272727272727272,0.0875,0.1666666666666666,0.04286,0.0001,0.0286,0.12,0.0033,0.0001,0.25,0.07,0.0001,0.0166666666666666,0.0001,0.000667,0.0001,0.5
8,1.5,0.0001,0.0001,0.02143,0.0001,0.0001,0.0092,2.0,12.5,0.0001,0.013,0.07143,0.03333,0.0001,0.0014,0.005,0.02,0.00833,0.0001,0.03333,0.0001,0.015,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.00556,1.6667,0.0001,0.0001,0.089,0.0167,0.0001,0.0001,0.0024,0.05,0.0001,0.25,0.0001,0.0001,0.0714,0.0001,0.0001,0.0001,0.2,0.02222,0.001,0.0001,0.0001,0.0667,0.05,0.0001,0.0001,0.0001,0.0001,0.01,0.0001,0.00538,0.0001,0.125,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.02,0.0001,0.025,0.0001,0.0001,0.0001,0.05,0.0001,0.0001,0.2,0.0273,0.01,0.15,0.0001,0.01667,0.0001,0.0333,0.00667,0.0001,0.0001,0.01182,0.0167,0.0001,0.0001,0.0001,0.0001,0.0001,0.0117,0.1,0.0001,0.143,0.0001,0.0363636363636363,0.0625,0.0666666666666666,0.01143,0.0001,0.0071,0.1,0.0033,0.0001,0.045,0.05,0.0001,0.1083333333333333,0.0001,0.000667,0.0001,0.1
16,0.5,0.0001,0.0001,0.02143,0.0001,0.0001,0.0092,0.025,2.5,0.0001,0.027,0.04286,0.02222,0.0001,0.0001,0.004,0.0175,0.005,0.0001,0.01333,0.0001,0.0125,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.01333,3.0,0.0001,0.0001,0.089,0.0033,0.0001,0.0001,0.001,0.0001,0.0001,0.125,0.0001,0.0001,0.01,0.0001,0.0001,0.0001,0.06,0.02222,0.0001,0.0001,0.0001,0.05,0.02,0.0001,0.0001,0.0001,0.0001,0.015,0.0001,0.00692,0.0001,0.1,0.0001,0.05,0.0001,0.0001,0.0001,0.0001,0.008,0.0001,0.0075,0.0001,0.0001,0.0001,0.029,0.0001,0.0001,0.1,0.0182,0.0001,0.15,0.0001,0.03333,0.0001,0.0667,0.03,0.0001,0.0001,0.00636,0.0167,0.0001,0.0001,0.0001,0.0001,0.0001,0.0033,0.08,0.0001,0.143,0.0001,0.0363636363636363,0.0125,0.1,0.01857,0.0001,0.0021,0.14,0.0001,0.0001,0.0525,0.04,0.0001,0.0583333333333333,0.0001,0.0001,0.0001,0.1
32,0.35,0.0001,0.0001,0.00571,0.0001,0.0001,0.0001,0.01,0.5,0.0001,0.007,0.00571,0.01,0.0001,0.0001,0.002,0.025,0.0025,0.0001,0.02667,0.0001,0.01,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.01222,0.1333,0.0001,0.0001,0.022,0.0333,0.0001,0.0001,0.0002,0.0001,0.0001,0.025,0.0001,0.0001,0.0057,0.0001,0.0001,0.0001,0.015,0.00333,0.0001,0.0001,0.0001,0.005,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00385,0.0001,0.05,0.0001,0.005,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.005,0.0001,0.0001,0.0001,0.029,0.0001,0.0001,0.005,0.0001,0.0001,0.1,0.0001,0.00333,0.0001,0.02,0.00667,0.0001,0.0001,0.01273,0.0142,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.05,0.0001,0.029,0.0001,0.0036363636363636,0.0375,0.0333333333333333,0.00857,0.0001,0.0014,0.12,0.0001,0.0001,0.015,0.01,0.0001,0.0083333333333333,0.0001,0.00333,0.0001,0.05
